gene1,gene2,correlation,project_id,project_name,grid_position
GRPEL1,HSCB,0.07086513735147523,TCGA-BRCA,Breast Invasive Carcinoma,17
GRPEL1,HSP90AA1,-0.08824219792974745,TCGA-BRCA,Breast Invasive Carcinoma,17
GRPEL1,HSP90AB1,-0.0173112579339607,TCGA-BRCA,Breast Invasive Carcinoma,17
GRPEL1,HSPA9,0.1063467465737653,TCGA-BRCA,Breast Invasive Carcinoma,17
GRPEL1,HSPB1,0.0691232756470157,TCGA-BRCA,Breast Invasive Carcinoma,17
GRPEL1,HSPB7,-0.10590817077307077,TCGA-BRCA,Breast Invasive Carcinoma,17
GRPEL1,HSPB8,0.07874693214218234,TCGA-BRCA,Breast Invasive Carcinoma,17
GRPEL1,HSPD1,0.06848459298474872,TCGA-BRCA,Breast Invasive Carcinoma,17
GRPEL1,HSPE1,0.021342239944266213,TCGA-BRCA,Breast Invasive Carcinoma,17
GRPEL1,SDHAF1,0.017421697480921372,TCGA-BRCA,Breast Invasive Carcinoma,17
GRPEL1,TRAP1,-0.017755992364660782,TCGA-BRCA,Breast Invasive Carcinoma,17
GRPEL2,CCT6A,0.15597767548734406,TCGA-BRCA,Breast Invasive Carcinoma,17
GRPEL2,CLPX,0.35436755065454967,TCGA-BRCA,Breast Invasive Carcinoma,17
GRPEL2,CRYAB,-0.1099936853222042,TCGA-BRCA,Breast Invasive Carcinoma,17
GRPEL2,DNAJA3,-0.006838088223439973,TCGA-BRCA,Breast Invasive Carcinoma,17
GRPEL2,DNAJB2,-0.37489640859173945,TCGA-BRCA,Breast Invasive Carcinoma,17
GRPEL2,DNAJB6,0.11487520063605633,TCGA-BRCA,Breast Invasive Carcinoma,17
GRPEL2,DNAJC15,-0.0301717601147928,TCGA-BRCA,Breast Invasive Carcinoma,17
GRPEL2,DNAJC19,0.0739416191284319,TCGA-BRCA,Breast Invasive Carcinoma,17
GRPEL2,DNLZ,-0.07638664581502555,TCGA-BRCA,Breast Invasive Carcinoma,17
GRPEL2,GRPEL1,-0.0748721687913327,TCGA-BRCA,Breast Invasive Carcinoma,17
GRPEL2,GRPEL2,1,TCGA-BRCA,Breast Invasive Carcinoma,17
GRPEL2,HSCB,-0.15526848932637277,TCGA-BRCA,Breast Invasive Carcinoma,17
GRPEL2,HSP90AA1,0.07850207083233382,TCGA-BRCA,Breast Invasive Carcinoma,17
GRPEL2,HSP90AB1,-0.02476808227150408,TCGA-BRCA,Breast Invasive Carcinoma,17
GRPEL2,HSPA9,0.40974541208494075,TCGA-BRCA,Breast Invasive Carcinoma,17
GRPEL2,HSPB1,-0.321771922020957,TCGA-BRCA,Breast Invasive Carcinoma,17
GRPEL2,HSPB7,-0.04230557582092292,TCGA-BRCA,Breast Invasive Carcinoma,17
GRPEL2,HSPB8,-0.00855891584967002,TCGA-BRCA,Breast Invasive Carcinoma,17
GRPEL2,HSPD1,0.05870353321820096,TCGA-BRCA,Breast Invasive Carcinoma,17
GRPEL2,HSPE1,-0.1698190744616316,TCGA-BRCA,Breast Invasive Carcinoma,17
GRPEL2,SDHAF1,-0.2928816390039483,TCGA-BRCA,Breast Invasive Carcinoma,17
GRPEL2,TRAP1,-0.06047617093769756,TCGA-BRCA,Breast Invasive Carcinoma,17
HSCB,CCT6A,-0.16493001549167918,TCGA-BRCA,Breast Invasive Carcinoma,17
HSCB,CLPX,-0.02951212560707153,TCGA-BRCA,Breast Invasive Carcinoma,17
HSCB,CRYAB,-0.007107601648816027,TCGA-BRCA,Breast Invasive Carcinoma,17
HSCB,DNAJA3,-0.2089210952450394,TCGA-BRCA,Breast Invasive Carcinoma,17
HSCB,DNAJB2,0.3365118719450882,TCGA-BRCA,Breast Invasive Carcinoma,17
HSCB,DNAJB6,-0.0772945501047802,TCGA-BRCA,Breast Invasive Carcinoma,17
HSCB,DNAJC15,0.11290286642633998,TCGA-BRCA,Breast Invasive Carcinoma,17
HSCB,DNAJC19,0.26486239795227673,TCGA-BRCA,Breast Invasive Carcinoma,17
HSCB,DNLZ,0.0708587097666084,TCGA-BRCA,Breast Invasive Carcinoma,17
HSCB,GRPEL1,0.07086513735147523,TCGA-BRCA,Breast Invasive Carcinoma,17
HSCB,GRPEL2,-0.15526848932637277,TCGA-BRCA,Breast Invasive Carcinoma,17
HSCB,HSCB,1,TCGA-BRCA,Breast Invasive Carcinoma,17
HSCB,HSP90AA1,-0.2823377958032995,TCGA-BRCA,Breast Invasive Carcinoma,17
HSCB,HSP90AB1,-0.23820247654531368,TCGA-BRCA,Breast Invasive Carcinoma,17
HSCB,HSPA9,-0.22242177628109455,TCGA-BRCA,Breast Invasive Carcinoma,17
HSCB,HSPB1,0.0759714002095587,TCGA-BRCA,Breast Invasive Carcinoma,17
HSCB,HSPB7,0.1102329587540856,TCGA-BRCA,Breast Invasive Carcinoma,17
HSCB,HSPB8,-0.09123231279478337,TCGA-BRCA,Breast Invasive Carcinoma,17
HSCB,HSPD1,-0.21492245381038252,TCGA-BRCA,Breast Invasive Carcinoma,17
HSCB,HSPE1,0.15431233638271324,TCGA-BRCA,Breast Invasive Carcinoma,17
HSCB,SDHAF1,0.32483105902968795,TCGA-BRCA,Breast Invasive Carcinoma,17
HSCB,TRAP1,-0.20336729618752425,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AA1,CCT6A,0.21341405006059386,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AA1,CLPX,0.04144678849347305,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AA1,CRYAB,-0.13229780656897566,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AA1,DNAJA3,0.012496512356323713,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AA1,DNAJB2,-0.31837342093315746,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AA1,DNAJB6,-0.08092203273189912,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AA1,DNAJC15,-0.08396625183246109,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AA1,DNAJC19,-0.24587247610689839,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AA1,DNLZ,-0.20975315227713592,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AA1,GRPEL1,-0.08824219792974745,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AA1,GRPEL2,0.07850207083233382,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AA1,HSCB,-0.2823377958032995,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AA1,HSP90AA1,1,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AA1,HSP90AB1,0.3717893135100706,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AA1,HSPA9,0.270435111800748,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AA1,HSPB1,-0.023983506968001427,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AA1,HSPB7,-0.19684127021113734,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AA1,HSPB8,-0.06651892134653133,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AA1,HSPD1,0.3897438217224695,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AA1,HSPE1,0.02579645165459278,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AA1,SDHAF1,-0.3809006078288249,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AA1,TRAP1,0.0400792711389462,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AB1,CCT6A,0.29976891774022574,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AB1,CLPX,0.026525895399716226,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AB1,CRYAB,-0.025127064298406044,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AB1,DNAJA3,0.03413510855550279,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AB1,DNAJB2,-0.14462890203913245,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AB1,DNAJB6,-0.02255805870629807,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AB1,DNAJC15,-0.2670317040428738,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AB1,DNAJC19,-0.2184308688273602,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AB1,DNLZ,-0.07886950860039951,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AB1,GRPEL1,-0.0173112579339607,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AB1,GRPEL2,-0.02476808227150408,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AB1,HSCB,-0.23820247654531368,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AB1,HSP90AA1,0.3717893135100706,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AB1,HSP90AB1,1,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AB1,HSPA9,0.11825986901872074,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AB1,HSPB1,-0.09700567720485316,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AB1,HSPB7,-0.2611130680574337,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AB1,HSPB8,-0.04316537428612622,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AB1,HSPD1,0.4080090124307192,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AB1,HSPE1,-0.004756276940289631,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AB1,SDHAF1,-0.12945471059380728,TCGA-BRCA,Breast Invasive Carcinoma,17
HSP90AB1,TRAP1,0.12493365715343559,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPA9,CCT6A,0.03835915631908057,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPA9,CLPX,0.21070062107803797,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPA9,CRYAB,-0.4440644304586045,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPA9,DNAJA3,0.1807749643146746,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPA9,DNAJB2,-0.3299126271327216,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPA9,DNAJB6,-0.16533852953946324,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPA9,DNAJC15,-0.1674269201597959,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPA9,DNAJC19,-0.02943053765975656,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPA9,DNLZ,-0.2676136363096873,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPA9,GRPEL1,0.1063467465737653,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPA9,GRPEL2,0.40974541208494075,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPA9,HSCB,-0.22242177628109455,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPA9,HSP90AA1,0.270435111800748,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPA9,HSP90AB1,0.11825986901872074,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPA9,HSPA9,1,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPA9,HSPB1,-0.09420373336320856,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPA9,HSPB7,-0.1706522056818402,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPA9,HSPB8,0.08629988659968586,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPA9,HSPD1,0.17837699077421906,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPA9,HSPE1,-0.2227397507309188,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPA9,SDHAF1,-0.4174250723992822,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPA9,TRAP1,0.10047566679040465,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB1,CCT6A,-0.3085074062539201,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB1,CLPX,-0.4196763324822924,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB1,CRYAB,-0.12763888968043083,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB1,DNAJA3,0.038111103440587296,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB1,DNAJB2,0.29456379868642424,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB1,DNAJB6,-0.09554335497148693,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB1,DNAJC15,-0.007833239600499831,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB1,DNAJC19,0.0029697292674098607,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB1,DNLZ,0.06976843596889329,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB1,GRPEL1,0.0691232756470157,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB1,GRPEL2,-0.321771922020957,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB1,HSCB,0.0759714002095587,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB1,HSP90AA1,-0.023983506968001427,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB1,HSP90AB1,-0.09700567720485316,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB1,HSPA9,-0.09420373336320856,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB1,HSPB1,1,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB1,HSPB7,0.10606738990259933,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB1,HSPB8,0.3088349634679081,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB1,HSPD1,-0.25475924797535954,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB1,HSPE1,0.16227222704702488,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB1,SDHAF1,0.18851453472312632,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB1,TRAP1,-0.06293380751230741,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB7,CCT6A,-0.20967049272342925,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB7,CLPX,0.08215247263112681,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB7,CRYAB,0.3707457698403478,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB7,DNAJA3,-0.11472194047555193,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB7,DNAJB2,0.17281577927969222,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB7,DNAJB6,0.08780949885197514,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB7,DNAJC15,0.12092978411647276,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB7,DNAJC19,0.007674633349413346,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB7,DNLZ,0.08279818887930541,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB7,GRPEL1,-0.10590817077307077,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB7,GRPEL2,-0.04230557582092292,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB7,HSCB,0.1102329587540856,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB7,HSP90AA1,-0.19684127021113734,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB7,HSP90AB1,-0.2611130680574337,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB7,HSPA9,-0.1706522056818402,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB7,HSPB1,0.10606738990259933,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB7,HSPB7,1,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB7,HSPB8,0.0986142005574683,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB7,HSPD1,-0.37961802007141093,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB7,HSPE1,-0.24659121683046994,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB7,SDHAF1,0.06268687702095774,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB7,TRAP1,-0.11284603291513809,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB8,CCT6A,-0.24886233820440443,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB8,CLPX,-0.03033571128346815,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB8,CRYAB,-0.18409988177475403,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB8,DNAJA3,0.0263622716766401,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB8,DNAJB2,-0.012002841829060803,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB8,DNAJB6,-0.09992045732901461,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB8,DNAJC15,-0.04592448931348524,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB8,DNAJC19,-0.0994502305638069,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB8,DNLZ,-0.08659045003100438,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB8,GRPEL1,0.07874693214218234,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB8,GRPEL2,-0.00855891584967002,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB8,HSCB,-0.09123231279478337,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB8,HSP90AA1,-0.06651892134653133,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB8,HSP90AB1,-0.04316537428612622,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB8,HSPA9,0.08629988659968586,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB8,HSPB1,0.3088349634679081,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB8,HSPB7,0.0986142005574683,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB8,HSPB8,1,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB8,HSPD1,-0.18462033637011682,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB8,HSPE1,-0.18693597816866792,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB8,SDHAF1,-0.1582961186054421,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPB8,TRAP1,-0.08136828924057407,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPD1,CCT6A,0.3668570490972824,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPD1,CLPX,-0.07449351836210151,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPD1,CRYAB,-0.10752936635010867,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPD1,DNAJA3,-0.008959933816295946,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPD1,DNAJB2,-0.2681562885102763,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPD1,DNAJB6,-0.14284196959618375,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPD1,DNAJC15,-0.2058600292228418,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPD1,DNAJC19,-0.2615444342563531,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPD1,DNLZ,-0.1822671299510606,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPD1,GRPEL1,0.06848459298474872,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPD1,GRPEL2,0.05870353321820096,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPD1,HSCB,-0.21492245381038252,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPD1,HSP90AA1,0.3897438217224695,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPD1,HSP90AB1,0.4080090124307192,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPD1,HSPA9,0.17837699077421906,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPD1,HSPB1,-0.25475924797535954,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPD1,HSPB7,-0.37961802007141093,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPD1,HSPB8,-0.18462033637011682,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPD1,HSPD1,1,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPD1,HSPE1,0.38514702797124634,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPD1,SDHAF1,-0.26869837565374566,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPD1,TRAP1,0.09667309627710016,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPE1,CCT6A,0.07823643922585063,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPE1,CLPX,-0.40334445830561144,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPE1,CRYAB,0.042858029592998385,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPE1,DNAJA3,-0.16537773340253184,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPE1,DNAJB2,0.12755834505079244,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPE1,DNAJB6,-0.08607227619673702,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPE1,DNAJC15,0.01920539075040527,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPE1,DNAJC19,0.10171318480474927,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPE1,DNLZ,0.15349879198652577,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPE1,GRPEL1,0.021342239944266213,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPE1,GRPEL2,-0.1698190744616316,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPE1,HSCB,0.15431233638271324,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPE1,HSP90AA1,0.02579645165459278,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPE1,HSP90AB1,-0.004756276940289631,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPE1,HSPA9,-0.2227397507309188,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPE1,HSPB1,0.16227222704702488,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPE1,HSPB7,-0.24659121683046994,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPE1,HSPB8,-0.18693597816866792,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPE1,HSPD1,0.38514702797124634,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPE1,HSPE1,1,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPE1,SDHAF1,0.19708020487304684,TCGA-BRCA,Breast Invasive Carcinoma,17
HSPE1,TRAP1,-0.18640278276424163,TCGA-BRCA,Breast Invasive Carcinoma,17
SDHAF1,CCT6A,-0.11548090893665483,TCGA-BRCA,Breast Invasive Carcinoma,17
SDHAF1,CLPX,-0.25862715123090585,TCGA-BRCA,Breast Invasive Carcinoma,17
SDHAF1,CRYAB,0.2184119267492607,TCGA-BRCA,Breast Invasive Carcinoma,17
SDHAF1,DNAJA3,-0.07815017254850683,TCGA-BRCA,Breast Invasive Carcinoma,17
SDHAF1,DNAJB2,0.5173192425551154,TCGA-BRCA,Breast Invasive Carcinoma,17
SDHAF1,DNAJB6,-0.031559955559115074,TCGA-BRCA,Breast Invasive Carcinoma,17
SDHAF1,DNAJC15,0.03505323362411417,TCGA-BRCA,Breast Invasive Carcinoma,17
SDHAF1,DNAJC19,0.16865729954844863,TCGA-BRCA,Breast Invasive Carcinoma,17
SDHAF1,DNLZ,0.33274614777620853,TCGA-BRCA,Breast Invasive Carcinoma,17
SDHAF1,GRPEL1,0.017421697480921372,TCGA-BRCA,Breast Invasive Carcinoma,17
SDHAF1,GRPEL2,-0.2928816390039483,TCGA-BRCA,Breast Invasive Carcinoma,17
SDHAF1,HSCB,0.32483105902968795,TCGA-BRCA,Breast Invasive Carcinoma,17
SDHAF1,HSP90AA1,-0.3809006078288249,TCGA-BRCA,Breast Invasive Carcinoma,17
SDHAF1,HSP90AB1,-0.12945471059380728,TCGA-BRCA,Breast Invasive Carcinoma,17
SDHAF1,HSPA9,-0.4174250723992822,TCGA-BRCA,Breast Invasive Carcinoma,17
SDHAF1,HSPB1,0.18851453472312632,TCGA-BRCA,Breast Invasive Carcinoma,17
SDHAF1,HSPB7,0.06268687702095774,TCGA-BRCA,Breast Invasive Carcinoma,17
SDHAF1,HSPB8,-0.1582961186054421,TCGA-BRCA,Breast Invasive Carcinoma,17
SDHAF1,HSPD1,-0.26869837565374566,TCGA-BRCA,Breast Invasive Carcinoma,17
SDHAF1,HSPE1,0.19708020487304684,TCGA-BRCA,Breast Invasive Carcinoma,17
SDHAF1,SDHAF1,1,TCGA-BRCA,Breast Invasive Carcinoma,17
SDHAF1,TRAP1,-0.025574573136243527,TCGA-BRCA,Breast Invasive Carcinoma,17
TRAP1,CCT6A,0.06092987716163622,TCGA-BRCA,Breast Invasive Carcinoma,17
TRAP1,CLPX,0.021671689765010497,TCGA-BRCA,Breast Invasive Carcinoma,17
TRAP1,CRYAB,-0.10799777150742688,TCGA-BRCA,Breast Invasive Carcinoma,17
TRAP1,DNAJA3,0.5326148691298169,TCGA-BRCA,Breast Invasive Carcinoma,17
TRAP1,DNAJB2,-0.10544822888152543,TCGA-BRCA,Breast Invasive Carcinoma,17
TRAP1,DNAJB6,-0.0768938545953735,TCGA-BRCA,Breast Invasive Carcinoma,17
TRAP1,DNAJC15,-0.18420286238974742,TCGA-BRCA,Breast Invasive Carcinoma,17
TRAP1,DNAJC19,-0.1705386958171214,TCGA-BRCA,Breast Invasive Carcinoma,17
TRAP1,DNLZ,0.059789456821364016,TCGA-BRCA,Breast Invasive Carcinoma,17
TRAP1,GRPEL1,-0.017755992364660782,TCGA-BRCA,Breast Invasive Carcinoma,17
TRAP1,GRPEL2,-0.06047617093769756,TCGA-BRCA,Breast Invasive Carcinoma,17
TRAP1,HSCB,-0.20336729618752425,TCGA-BRCA,Breast Invasive Carcinoma,17
TRAP1,HSP90AA1,0.0400792711389462,TCGA-BRCA,Breast Invasive Carcinoma,17
TRAP1,HSP90AB1,0.12493365715343559,TCGA-BRCA,Breast Invasive Carcinoma,17
TRAP1,HSPA9,0.10047566679040465,TCGA-BRCA,Breast Invasive Carcinoma,17
TRAP1,HSPB1,-0.06293380751230741,TCGA-BRCA,Breast Invasive Carcinoma,17
TRAP1,HSPB7,-0.11284603291513809,TCGA-BRCA,Breast Invasive Carcinoma,17
TRAP1,HSPB8,-0.08136828924057407,TCGA-BRCA,Breast Invasive Carcinoma,17
TRAP1,HSPD1,0.09667309627710016,TCGA-BRCA,Breast Invasive Carcinoma,17
TRAP1,HSPE1,-0.18640278276424163,TCGA-BRCA,Breast Invasive Carcinoma,17
TRAP1,SDHAF1,-0.025574573136243527,TCGA-BRCA,Breast Invasive Carcinoma,17
TRAP1,TRAP1,1,TCGA-BRCA,Breast Invasive Carcinoma,17
CCT6A,CCT6A,1,TCGA-CESC,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,18
CCT6A,CLPX,0.08218164110968956,TCGA-CESC,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,18
CCT6A,CRYAB,-0.1299201781019616,TCGA-CESC,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,18
CCT6A,DNAJA3,0.001745812366255831,TCGA-CESC,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,18
CCT6A,DNAJB2,-0.27713361078295917,TCGA-CESC,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,18
CCT6A,DNAJB6,0.13153845622304355,TCGA-CESC,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,18
CCT6A,DNAJC15,-0.15909083434830382,TCGA-CESC,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,18
CCT6A,DNAJC19,-0.12996031177867418,TCGA-CESC,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,18
CCT6A,DNLZ,0.14355038020476166,TCGA-CESC,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,18
CCT6A,GRPEL1,0.19785643059049607,TCGA-CESC,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,18
CCT6A,GRPEL2,-0.06857305826598463,TCGA-CESC,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,18
